class_name,videoname,length
playing_taiko_drum,playing_taiko_drum_016,81
playing_taiko_drum,playing_taiko_drum_017,62
playing_taiko_drum,playing_taiko_drum_018,30
playing_taiko_drum,playing_taiko_drum_019,65
pottery_wheel,pottery_wheel_000,43
pottery_wheel,pottery_wheel_001,52
pottery_wheel,pottery_wheel_002,101
pottery_wheel,pottery_wheel_003,263
pottery_wheel,pottery_wheel_004,452
pottery_wheel,pottery_wheel_005,43
pottery_wheel,pottery_wheel_006,81
pottery_wheel,pottery_wheel_007,84
pottery_wheel,pottery_wheel_008,34
pottery_wheel,pottery_wheel_009,25
pottery_wheel,pottery_wheel_010,71
pottery_wheel,pottery_wheel_011,47
pottery_wheel,pottery_wheel_012,40
pottery_wheel,pottery_wheel_013,36
pottery_wheel,pottery_wheel_014,42
pottery_wheel,pottery_wheel_015,137
pottery_wheel,pottery_wheel_016,103
pottery_wheel,pottery_wheel_017,65
pottery_wheel,pottery_wheel_018,68
pottery_wheel,pottery_wheel_019,115
pouring_wine,pouring_wine_000,40
pouring_wine,pouring_wine_001,51
pouring_wine,pouring_wine_002,80
pouring_wine,pouring_wine_003,34
pouring_wine,pouring_wine_004,72
pouring_wine,pouring_wine_005,84
pouring_wine,pouring_wine_006,52
pouring_wine,pouring_wine_007,69
pouring_wine,pouring_wine_008,119
pouring_wine,pouring_wine_009,96
pouring_wine,pouring_wine_010,56
pouring_wine,pouring_wine_011,26
pouring_wine,pouring_wine_012,54
pouring_wine,pouring_wine_013,96
pouring_wine,pouring_wine_014,57
pouring_wine,pouring_wine_015,74
pouring_wine,pouring_wine_016,48
pouring_wine,pouring_wine_017,44
pouring_wine,pouring_wine_018,22
pouring_wine,pouring_wine_019,66
pull_ups,pull_ups_000,116
pull_ups,pull_ups_001,60
pull_ups,pull_ups_002,57
pull_ups,pull_ups_003,55
pull_ups,pull_ups_004,83
pull_ups,pull_ups_005,31
pull_ups,pull_ups_006,83
pull_ups,pull_ups_007,73
pull_ups,pull_ups_008,254
pull_ups,pull_ups_009,78
pull_ups,pull_ups_010,98
pull_ups,pull_ups_011,95
pull_ups,pull_ups_012,81
pull_ups,pull_ups_013,44
pull_ups,pull_ups_014,131
pull_ups,pull_ups_015,83
pull_ups,pull_ups_016,50
pull_ups,pull_ups_017,90
pull_ups,pull_ups_018,35
pull_ups,pull_ups_019,83
punching_sandbag,punching_sandbag_000,68
punching_sandbag,punching_sandbag_001,44
punching_sandbag,punching_sandbag_002,47
punching_sandbag,punching_sandbag_003,57
punching_sandbag,punching_sandbag_004,85
punching_sandbag,punching_sandbag_005,68
punching_sandbag,punching_sandbag_006,53
punching_sandbag,punching_sandbag_007,72
punching_sandbag,punching_sandbag_008,66
punching_sandbag,punching_sandbag_009,48
punching_sandbag,punching_sandbag_010,66
punching_sandbag,punching_sandbag_011,35
punching_sandbag,punching_sandbag_012,64
punching_sandbag,punching_sandbag_013,44
punching_sandbag,punching_sandbag_014,26
punching_sandbag,punching_sandbag_015,39
punching_sandbag,punching_sandbag_016,43
punching_sandbag,punching_sandbag_017,66
punching_sandbag,punching_sandbag_018,60
punching_sandbag,punching_sandbag_019,40
punching_speedbag,punching_speedbag_000,90
punching_speedbag,punching_speedbag_001,68
punching_speedbag,punching_speedbag_002,77
punching_speedbag,punching_speedbag_003,76
punching_speedbag,punching_speedbag_004,69
punching_speedbag,punching_speedbag_005,81
punching_speedbag,punching_speedbag_006,76
punching_speedbag,punching_speedbag_007,73
punching_speedbag,punching_speedbag_008,50
punching_speedbag,punching_speedbag_009,55
punching_speedbag,punching_speedbag_010,67
punching_speedbag,punching_speedbag_011,69
punching_speedbag,punching_speedbag_012,76
punching_speedbag,punching_speedbag_013,67
punching_speedbag,punching_speedbag_014,47
punching_speedbag,punching_speedbag_015,60
punching_speedbag,punching_speedbag_016,46
punching_speedbag,punching_speedbag_017,51
punching_speedbag,punching_speedbag_018,43
punching_speedbag,punching_speedbag_019,39
push_car,push_car_000,287
push_car,push_car_001,92
push_car,push_car_002,44
push_car,push_car_003,145
push_car,push_car_004,58
push_car,push_car_005,188
push_car,push_car_006,314
push_car,push_car_007,127
push_car,push_car_008,57
push_car,push_car_009,31
push_car,push_car_010,77
push_car,push_car_011,52
push_car,push_car_012,56
push_car,push_car_013,49
push_car,push_car_014,72
push_car,push_car_015,126
push_car,push_car_016,110
push_car,push_car_017,72
push_car,push_car_018,126
push_car,push_car_019,191
push_wheelchair,push_wheelchair_000,183
push_wheelchair,push_wheelchair_001,51
push_wheelchair,push_wheelchair_002,76
push_wheelchair,push_wheelchair_003,37
push_wheelchair,push_wheelchair_004,97
push_wheelchair,push_wheelchair_005,45
push_wheelchair,push_wheelchair_006,31
push_wheelchair,push_wheelchair_007,75
push_wheelchair,push_wheelchair_008,66
push_wheelchair,push_wheelchair_009,69
push_wheelchair,push_wheelchair_010,108
push_wheelchair,push_wheelchair_011,109
push_wheelchair,push_wheelchair_012,228
push_wheelchair,push_wheelchair_013,99
push_wheelchair,push_wheelchair_014,103
push_wheelchair,push_wheelchair_015,64
push_wheelchair,push_wheelchair_016,78
push_wheelchair,push_wheelchair_017,65
push_wheelchair,push_wheelchair_018,67
push_wheelchair,push_wheelchair_019,145
push_wheelchair_alone,push_wheelchair_alone_000,72
push_wheelchair_alone,push_wheelchair_alone_001,44
push_wheelchair_alone,push_wheelchair_alone_002,106
push_wheelchair_alone,push_wheelchair_alone_003,157
push_wheelchair_alone,push_wheelchair_alone_004,55
push_wheelchair_alone,push_wheelchair_alone_005,96
push_wheelchair_alone,push_wheelchair_alone_006,75
push_wheelchair_alone,push_wheelchair_alone_007,55
push_wheelchair_alone,push_wheelchair_alone_008,83
push_wheelchair_alone,push_wheelchair_alone_009,28
push_wheelchair_alone,push_wheelchair_alone_010,92
push_wheelchair_alone,push_wheelchair_alone_011,22
push_wheelchair_alone,push_wheelchair_alone_012,60
push_wheelchair_alone,push_wheelchair_alone_013,36
push_wheelchair_alone,push_wheelchair_alone_014,82
push_wheelchair_alone,push_wheelchair_alone_015,40
push_wheelchair_alone,push_wheelchair_alone_016,80
push_wheelchair_alone,push_wheelchair_alone_017,34
push_wheelchair_alone,push_wheelchair_alone_018,59
push_wheelchair_alone,push_wheelchair_alone_019,107
putting_scarf_on,putting_scarf_on_000,143
putting_scarf_on,putting_scarf_on_001,71
putting_scarf_on,putting_scarf_on_002,80
putting_scarf_on,putting_scarf_on_003,82
putting_scarf_on,putting_scarf_on_004,164
putting_scarf_on,putting_scarf_on_005,180
putting_scarf_on,putting_scarf_on_006,196
putting_scarf_on,putting_scarf_on_007,37
putting_scarf_on,putting_scarf_on_008,46
putting_scarf_on,putting_scarf_on_009,62
putting_scarf_on,putting_scarf_on_010,65
putting_scarf_on,putting_scarf_on_011,19
putting_scarf_on,putting_scarf_on_012,45
putting_scarf_on,putting_scarf_on_013,156
putting_scarf_on,putting_scarf_on_014,55
putting_scarf_on,putting_scarf_on_015,78
putting_scarf_on,putting_scarf_on_016,36
putting_scarf_on,putting_scarf_on_017,82
putting_scarf_on,putting_scarf_on_018,55
putting_scarf_on,putting_scarf_on_019,89
quadruped_hip-extension,quadruped_hip-extension_000,105
quadruped_hip-extension,quadruped_hip-extension_001,68
quadruped_hip-extension,quadruped_hip-extension_002,125
quadruped_hip-extension,quadruped_hip-extension_003,52
quadruped_hip-extension,quadruped_hip-extension_004,139
quadruped_hip-extension,quadruped_hip-extension_005,83
quadruped_hip-extension,quadruped_hip-extension_006,121
quadruped_hip-extension,quadruped_hip-extension_007,127
quadruped_hip-extension,quadruped_hip-extension_008,207
quadruped_hip-extension,quadruped_hip-extension_009,76
quadruped_hip-extension,quadruped_hip-extension_010,138
quadruped_hip-extension,quadruped_hip-extension_011,42
quadruped_hip-extension,quadruped_hip-extension_012,90
quadruped_hip-extension,quadruped_hip-extension_013,186
quadruped_hip-extension,quadruped_hip-extension_014,74
quadruped_hip-extension,quadruped_hip-extension_015,64
quadruped_hip-extension,quadruped_hip-extension_016,67
quadruped_hip-extension,quadruped_hip-extension_017,51
quadruped_hip-extension,quadruped_hip-extension_018,111
quadruped_hip-extension,quadruped_hip-extension_019,81
racewalk_walk,racewalk_walk_000,24
racewalk_walk,racewalk_walk_001,17
racewalk_walk,racewalk_walk_002,20
racewalk_walk,racewalk_walk_003,24
racewalk_walk,racewalk_walk_004,38
racewalk_walk,racewalk_walk_005,73
racewalk_walk,racewalk_walk_006,40
racewalk_walk,racewalk_walk_007,59
racewalk_walk,racewalk_walk_008,31
racewalk_walk,racewalk_walk_009,52
racewalk_walk,racewalk_walk_010,30
racewalk_walk,racewalk_walk_011,35
racewalk_walk,racewalk_walk_012,35
racewalk_walk,racewalk_walk_013,55
racewalk_walk,racewalk_walk_014,28
racewalk_walk,racewalk_walk_015,45
racewalk_walk,racewalk_walk_016,34
racewalk_walk,racewalk_walk_017,69
racewalk_walk,racewalk_walk_018,50
racewalk_walk,racewalk_walk_019,47
read_newspaper,read_newspaper_000,254
read_newspaper,read_newspaper_001,213
read_newspaper,read_newspaper_002,54
read_newspaper,read_newspaper_003,97
read_newspaper,read_newspaper_004,101
read_newspaper,read_newspaper_005,95
read_newspaper,read_newspaper_006,150
read_newspaper,read_newspaper_007,120
read_newspaper,read_newspaper_008,39
read_newspaper,read_newspaper_009,39
read_newspaper,read_newspaper_010,131
read_newspaper,read_newspaper_011,51
read_newspaper,read_newspaper_012,88
read_newspaper,read_newspaper_013,22
read_newspaper,read_newspaper_014,86
read_newspaper,read_newspaper_015,90
read_newspaper,read_newspaper_016,100
read_newspaper,read_newspaper_017,44
read_newspaper,read_newspaper_018,80
read_newspaper,read_newspaper_019,69
reading_book,reading_book_000,51
reading_book,reading_book_001,28
reading_book,reading_book_002,41
reading_book,reading_book_003,49
reading_book,reading_book_004,69
reading_book,reading_book_005,47
reading_book,reading_book_006,17
reading_book,reading_book_007,63
reading_book,reading_book_008,47
reading_book,reading_book_009,88
reading_book,reading_book_010,73
reading_book,reading_book_011,59
reading_book,reading_book_012,57
reading_book,reading_book_013,72
reading_book,reading_book_014,53
reading_book,reading_book_015,78
reading_book,reading_book_016,98
reading_book,reading_book_017,86
reading_book,reading_book_018,92
reading_book,reading_book_019,91
remove_car_tire,remove_car_tire_002,65
remove_car_tire,remove_car_tire_010,42
rescue_breathing,rescue_breathing_000,105
rescue_breathing,rescue_breathing_001,105
rescue_breathing,rescue_breathing_002,66
rescue_breathing,rescue_breathing_003,40
rescue_breathing,rescue_breathing_004,67
rescue_breathing,rescue_breathing_005,51
rescue_breathing,rescue_breathing_006,47
rescue_breathing,rescue_breathing_007,67
rescue_breathing,rescue_breathing_008,82
rescue_breathing,rescue_breathing_009,105
rescue_breathing,rescue_breathing_010,86
rescue_breathing,rescue_breathing_011,91
rescue_breathing,rescue_breathing_012,54
rescue_breathing,rescue_breathing_013,136
rescue_breathing,rescue_breathing_014,65
rescue_breathing,rescue_breathing_015,55
rescue_breathing,rescue_breathing_016,98
rescue_breathing,rescue_breathing_017,83
rescue_breathing,rescue_breathing_018,63
rescue_breathing,rescue_breathing_019,66
ride_bike,ride_bike_000,44
ride_bike,ride_bike_001,60
ride_horse,ride_horse_000,23
ride_horse,ride_horse_005,46
ride_motorcycle,ride_motorcycle_000,41
ride_motorcycle,ride_motorcycle_009,69
ride_scooter,ride_scooter_000,36
ride_scooter,ride_scooter_001,47
riding_elephant,riding_elephant_000,32
riding_elephant,riding_elephant_006,39
riding_mechanical_bull,riding_mechanical_bull_001,42
riding_mechanical_bull,riding_mechanical_bull_007,35
rock_balancing,rock_balancing_000,82
rock_balancing,rock_balancing_001,90
rock_paper_scissors,rock_paper_scissors_002,37
rock_paper_scissors,rock_paper_scissors_015,53
roller-skating_backward,roller-skating_backward_000,53
roller-skating_backward,roller-skating_backward_002,65
roller-skating_forward,roller-skating_forward_000,43
roller-skating_forward,roller-skating_forward_003,69
rolling_snow,rolling_snow_004,67
rolling_snow,rolling_snow_011,114
rowing_boat,rowing_boat_000,101
rowing_boat,rowing_boat_004,43
running_in_place,running_in_place_000,41
running_in_place,running_in_place_001,87
running_on_four,running_on_four_000,25
running_on_four,running_on_four_009,33
runway_walk,runway_walk_001,52
runway_walk,runway_walk_002,31
sack_race,sack_race_000,87
sack_race,sack_race_002,70
salute,salute_000,25
salute,salute_001,46
sandboarding_forward,sandboarding_forward_000,63
sandboarding_forward,sandboarding_forward_001,60
sandboarding_forward,sandboarding_forward_002,51
sandboarding_forward,sandboarding_forward_003,39
sandboarding_forward,sandboarding_forward_004,37
sandboarding_forward,sandboarding_forward_005,40
sandboarding_forward,sandboarding_forward_006,30
sandboarding_forward,sandboarding_forward_007,43
sandboarding_forward,sandboarding_forward_008,42
sandboarding_forward,sandboarding_forward_009,53
sandboarding_forward,sandboarding_forward_010,31
sandboarding_forward,sandboarding_forward_011,36
sandboarding_forward,sandboarding_forward_012,44
sandboarding_forward,sandboarding_forward_013,39
sandboarding_forward,sandboarding_forward_014,41
sandboarding_forward,sandboarding_forward_015,51
sandboarding_forward,sandboarding_forward_016,47
sandboarding_forward,sandboarding_forward_017,63
sandboarding_forward,sandboarding_forward_018,30
sandboarding_forward,sandboarding_forward_019,36
screw_car_tire,screw_car_tire_000,97
screw_car_tire,screw_car_tire_001,21
scuba_diving,scuba_diving_002,87
scuba_diving,scuba_diving_005,66
shake_cocktail,shake_cocktail_000,36
shake_cocktail,shake_cocktail_001,34
shaking_head,shaking_head_000,55
shaking_head,shaking_head_001,57
shaving_beard,shaving_beard_001,80
shaving_beard,shaving_beard_004,115
shoe_shining,shoe_shining_001,69
shoe_shining,shoe_shining_002,62
shoot_dance,shoot_dance_001,60
shoot_dance,shoot_dance_002,60
shooting_handgun,shooting_handgun_000,83
shooting_handgun,shooting_handgun_003,42
shooting_shotgun,shooting_shotgun_000,28
shooting_shotgun,shooting_shotgun_001,12
shotput_throw,shotput_throw_001,23
shotput_throw,shotput_throw_002,20
shoveling_snow,shoveling_snow_000,72
shoveling_snow,shoveling_snow_001,30
shuffle_dance,shuffle_dance_001,84
shuffle_dance,shuffle_dance_004,45
side_lunge,side_lunge_000,112
side_lunge,side_lunge_001,107
side_lunge,side_lunge_002,72
side_lunge,side_lunge_003,64
side_lunge,side_lunge_004,102
side_lunge,side_lunge_005,56
side_lunge,side_lunge_006,160
side_lunge,side_lunge_007,101
side_lunge,side_lunge_008,106
side_lunge,side_lunge_009,87
side_lunge,side_lunge_010,74
side_lunge,side_lunge_011,126
side_lunge,side_lunge_012,113
side_lunge,side_lunge_013,81
side_lunge,side_lunge_014,88
side_lunge,side_lunge_015,81
side_lunge,side_lunge_016,163
side_lunge,side_lunge_017,96
side_lunge,side_lunge_018,75
side_lunge,side_lunge_019,84
situp,situp_000,54
situp,situp_001,32
situp,situp_002,45
situp,situp_003,59
situp,situp_004,37
situp,situp_005,35
situp,situp_006,39
situp,situp_007,55
situp,situp_008,42
situp,situp_009,54
situp,situp_010,41
situp,situp_011,57
situp,situp_012,106
situp,situp_013,95
situp,situp_014,38
situp,situp_015,47
situp,situp_016,102
situp,situp_017,35
situp,situp_018,46
situp,situp_019,40
skateboard_forward,skateboard_forward_000,41
skateboard_forward,skateboard_forward_001,65
skateboard_grind,skateboard_grind_001,31
skateboard_grind,skateboard_grind_002,26
skateboard_jump,skateboard_jump_000,36
skateboard_jump,skateboard_jump_004,85
ski_backflip,ski_backflip_002,143
ski_backflip,ski_backflip_003,36
ski_cork,ski_cork_000,40
ski_cork,ski_cork_005,62
ski_frontflip,ski_frontflip_000,50
ski_frontflip,ski_frontflip_002,40
ski_jump_land,ski_jump_land_001,42
ski_jump_land,ski_jump_land_002,41
ski_jump_midair,ski_jump_midair_003,10
ski_jump_midair,ski_jump_midair_015,77
ski_jump_slide,ski_jump_slide_004,28
ski_jump_slide,ski_jump_slide_006,97
skydiving,skydiving_002,23
skydiving,skydiving_009,21
sledgehammer_strike_down,sledgehammer_strike_down_000,24
sledgehammer_strike_down,sledgehammer_strike_down_001,14
sling,sling_000,85
sling,sling_010,43
slingshot,slingshot_000,53
slingshot,slingshot_001,39
smoking_exhale,smoking_exhale_000,50
smoking_exhale,smoking_exhale_001,89
smoking_inhale,smoking_inhale_000,35
smoking_inhale,smoking_inhale_003,48
snorkeling,snorkeling_002,82
snorkeling,snorkeling_006,37
snow_angel,snow_angel_000,37
snow_angel,snow_angel_014,89
snowboard_jump,snowboard_jump_002,77
snowboard_jump,snowboard_jump_012,52
snowboard_slide,snowboard_slide_009,31
snowboard_slide,snowboard_slide_012,27
soccer_dribble,soccer_dribble_000,60
soccer_dribble,soccer_dribble_002,57
soccer_header,soccer_header_004,74
soccer_header,soccer_header_005,27
soccer_save,soccer_save_001,65
soccer_save,soccer_save_003,46
soccer_shoot,soccer_shoot_001,16
soccer_shoot,soccer_shoot_003,24
soccer_throw,soccer_throw_000,17
soccer_throw,soccer_throw_004,40
softball_pitch,softball_pitch_000,26
softball_pitch,softball_pitch_002,44
speed_stack,speed_stack_000,165
speed_stack,speed_stack_006,473
speedskating_forward,speedskating_forward_001,51
speedskating_forward,speedskating_forward_003,32
spinning_basketball,spinning_basketball_000,54
spinning_basketball,spinning_basketball_002,36
spinning_book,spinning_book_000,60
spinning_book,spinning_book_001,51
spinning_plate,spinning_plate_000,10
spinning_plate,spinning_plate_003,107
spitting_on_face,spitting_on_face_000,50
spitting_on_face,spitting_on_face_001,33
split_leap,split_leap_000,29
split_leap,split_leap_003,31
spraying_wall,spraying_wall_000,112
spraying_wall,spraying_wall_002,49
sprint_kneel,sprint_kneel_000,42
sprint_kneel,sprint_kneel_005,43
sprint_run,sprint_run_000,84
sprint_run,sprint_run_002,47
sprint_start,sprint_start_003,23
sprint_start,sprint_start_004,20
squash_backhand,squash_backhand_001,22
squash_backhand,squash_backhand_002,20
squash_forehand,squash_forehand_000,23
squash_forehand,squash_forehand_001,27
stomping_grapes,stomping_grapes_012,42
stomping_grapes,stomping_grapes_013,54
stone_skipping,stone_skipping_001,7
stone_skipping,stone_skipping_004,22
styling_hair,styling_hair_000,30
styling_hair,styling_hair_002,80
surfing,surfing_000,29
surfing,surfing_003,60
swimming_backstroke,swimming_backstroke_004,61
swimming_backstroke,swimming_backstroke_006,58
swimming_breast_stroke,swimming_breast_stroke_000,42
swimming_breast_stroke,swimming_breast_stroke_002,45
swimming_butterfly_stroke,swimming_butterfly_stroke_000,49
swimming_butterfly_stroke,swimming_butterfly_stroke_001,43
swimming_freestyle,swimming_freestyle_005,41
swimming_freestyle,swimming_freestyle_006,51
swinging_axe_on_a_tree,swinging_axe_on_a_tree_000,15
swinging_axe_on_a_tree,swinging_axe_on_a_tree_001,27
sword_swallowing,sword_swallowing_000,65
sword_swallowing,sword_swallowing_001,41
taekwondo_high_block,taekwondo_high_block_000,37
taekwondo_high_block,taekwondo_high_block_002,25
taekwondo_kick,taekwondo_kick_000,36
taekwondo_kick,taekwondo_kick_002,49
taekwondo_low_block,taekwondo_low_block_000,24
taekwondo_low_block,taekwondo_low_block_002,29
taekwondo_middle_block,taekwondo_middle_block_000,38
taekwondo_middle_block,taekwondo_middle_block_007,17
taekwondo_punch,taekwondo_punch_001,25
taekwondo_punch,taekwondo_punch_003,28
taichi_fan,taichi_fan_001,93
taichi_fan,taichi_fan_003,91
taking_photo_camera,taking_photo_camera_000,43
taking_photo_camera,taking_photo_camera_002,24
taking_selfie,taking_selfie_000,34
taking_selfie,taking_selfie_001,19
talking_megaphone,talking_megaphone_001,14
talking_megaphone,talking_megaphone_002,36
talking_on_phone,talking_on_phone_002,36
talking_on_phone,talking_on_phone_005,20
tap_dancing,tap_dancing_001,72
tap_dancing,tap_dancing_006,62
tennis_backhand,tennis_backhand_003,10
tennis_backhand,tennis_backhand_004,11
tennis_forehand,tennis_forehand_000,15
tennis_forehand,tennis_forehand_001,18
tennis_serve,tennis_serve_000,37
tennis_serve,tennis_serve_003,103
three_legged_race,three_legged_race_003,29
three_legged_race,three_legged_race_009,21
throw_boomerang,throw_boomerang_015,7
throw_boomerang,throw_boomerang_016,21
throw_paper-plane,throw_paper-plane_004,18
throw_paper-plane,throw_paper-plane_011,16
throwing_bouquet,throwing_bouquet_000,24
throwing_bouquet,throwing_bouquet_001,17
tight-rope_walking,tight-rope_walking_000,35
tight-rope_walking,tight-rope_walking_002,53
tire_pull,tire_pull_000,28
tire_pull,tire_pull_002,90
tire_sled,tire_sled_000,106
tire_sled,tire_sled_005,81
water_skiing,water_skiing_000,38
water_skiing,water_skiing_001,48
water_skiing,water_skiing_002,28
water_skiing,water_skiing_003,31
water_skiing,water_skiing_004,41
water_skiing,water_skiing_005,31
water_skiing,water_skiing_006,38
water_skiing,water_skiing_007,52
water_skiing,water_skiing_008,21
water_skiing,water_skiing_009,41
water_skiing,water_skiing_010,43
water_skiing,water_skiing_011,34
water_skiing,water_skiing_012,28
water_skiing,water_skiing_013,37
water_skiing,water_skiing_014,28
water_skiing,water_skiing_015,33
water_skiing,water_skiing_016,39
water_skiing,water_skiing_017,69
water_skiing,water_skiing_018,30
water_skiing,water_skiing_019,40
watering_plants,watering_plants_000,95
watering_plants,watering_plants_001,66
watering_plants,watering_plants_002,46
watering_plants,watering_plants_003,58
watering_plants,watering_plants_004,121
watering_plants,watering_plants_005,66
watering_plants,watering_plants_006,76
watering_plants,watering_plants_007,151
watering_plants,watering_plants_008,60
watering_plants,watering_plants_009,30
watering_plants,watering_plants_010,122
watering_plants,watering_plants_011,86
watering_plants,watering_plants_012,72
watering_plants,watering_plants_013,77
watering_plants,watering_plants_014,18
watering_plants,watering_plants_015,54
watering_plants,watering_plants_016,63
watering_plants,watering_plants_017,69
watering_plants,watering_plants_018,146
watering_plants,watering_plants_019,174
wear_face_mask,wear_face_mask_000,236
wear_face_mask,wear_face_mask_001,217
wear_face_mask,wear_face_mask_002,169
wear_face_mask,wear_face_mask_003,57
wear_face_mask,wear_face_mask_004,286
wear_face_mask,wear_face_mask_005,68
wear_face_mask,wear_face_mask_006,257
wear_face_mask,wear_face_mask_007,206
wear_face_mask,wear_face_mask_008,328
wear_face_mask,wear_face_mask_009,80
wear_face_mask,wear_face_mask_010,110
wear_face_mask,wear_face_mask_011,169
wear_face_mask,wear_face_mask_012,117
wear_face_mask,wear_face_mask_013,308
wear_face_mask,wear_face_mask_014,131
wear_face_mask,wear_face_mask_015,108
wear_face_mask,wear_face_mask_016,90
wear_face_mask,wear_face_mask_017,161
wear_face_mask,wear_face_mask_018,119
wear_face_mask,wear_face_mask_019,129
wear_helmet,wear_helmet_000,64
wear_helmet,wear_helmet_001,82
wear_helmet,wear_helmet_002,63
wear_helmet,wear_helmet_003,75
wear_helmet,wear_helmet_004,156
wear_helmet,wear_helmet_005,68
wear_helmet,wear_helmet_006,322
wear_helmet,wear_helmet_007,73
wear_helmet,wear_helmet_008,88
wear_helmet,wear_helmet_009,99
wear_helmet,wear_helmet_010,204
wear_helmet,wear_helmet_011,101
wear_helmet,wear_helmet_012,105
wear_helmet,wear_helmet_013,82
wear_helmet,wear_helmet_014,231
wear_helmet,wear_helmet_015,78
wear_helmet,wear_helmet_016,87
wear_helmet,wear_helmet_017,186
wear_helmet,wear_helmet_018,64
wear_helmet,wear_helmet_019,96
weightlifting_hang,weightlifting_hang_000,53
weightlifting_hang,weightlifting_hang_001,45
weightlifting_hang,weightlifting_hang_002,44
weightlifting_hang,weightlifting_hang_003,53
weightlifting_hang,weightlifting_hang_004,66
weightlifting_hang,weightlifting_hang_005,63
weightlifting_hang,weightlifting_hang_006,50
weightlifting_hang,weightlifting_hang_007,101
weightlifting_hang,weightlifting_hang_008,60
weightlifting_hang,weightlifting_hang_009,28
weightlifting_hang,weightlifting_hang_010,43
weightlifting_hang,weightlifting_hang_011,57
weightlifting_hang,weightlifting_hang_012,43
weightlifting_hang,weightlifting_hang_013,65
weightlifting_hang,weightlifting_hang_014,80
weightlifting_hang,weightlifting_hang_015,58
weightlifting_hang,weightlifting_hang_016,50
weightlifting_hang,weightlifting_hang_017,58
weightlifting_hang,weightlifting_hang_018,51
weightlifting_hang,weightlifting_hang_019,52
weightlifting_overhead,weightlifting_overhead_000,73
weightlifting_overhead,weightlifting_overhead_001,49
weightlifting_overhead,weightlifting_overhead_002,72
weightlifting_overhead,weightlifting_overhead_003,57
weightlifting_overhead,weightlifting_overhead_004,88
weightlifting_overhead,weightlifting_overhead_005,65
weightlifting_overhead,weightlifting_overhead_006,55
weightlifting_overhead,weightlifting_overhead_007,126
weightlifting_overhead,weightlifting_overhead_008,60
weightlifting_overhead,weightlifting_overhead_009,50
weightlifting_overhead,weightlifting_overhead_010,71
weightlifting_overhead,weightlifting_overhead_011,46
weightlifting_overhead,weightlifting_overhead_012,36
weightlifting_overhead,weightlifting_overhead_013,70
weightlifting_overhead,weightlifting_overhead_014,73
weightlifting_overhead,weightlifting_overhead_015,80
weightlifting_overhead,weightlifting_overhead_016,90
weightlifting_overhead,weightlifting_overhead_017,65
weightlifting_overhead,weightlifting_overhead_018,46
weightlifting_overhead,weightlifting_overhead_019,73
weightlifting_stand,weightlifting_stand_000,55
weightlifting_stand,weightlifting_stand_001,25
weightlifting_stand,weightlifting_stand_002,50
weightlifting_stand,weightlifting_stand_003,44
weightlifting_stand,weightlifting_stand_004,78
weightlifting_stand,weightlifting_stand_005,46
weightlifting_stand,weightlifting_stand_006,33
weightlifting_stand,weightlifting_stand_007,40
weightlifting_stand,weightlifting_stand_008,63
weightlifting_stand,weightlifting_stand_009,62
weightlifting_stand,weightlifting_stand_010,48
weightlifting_stand,weightlifting_stand_011,36
weightlifting_stand,weightlifting_stand_012,48
weightlifting_stand,weightlifting_stand_013,39
weightlifting_stand,weightlifting_stand_014,89
weightlifting_stand,weightlifting_stand_015,47
weightlifting_stand,weightlifting_stand_016,43
weightlifting_stand,weightlifting_stand_017,27
weightlifting_stand,weightlifting_stand_018,38
weightlifting_stand,weightlifting_stand_019,49
whipping,whipping_000,41
whipping,whipping_001,32
whipping,whipping_002,38
whipping,whipping_003,29
whipping,whipping_004,31
whipping,whipping_005,28
whipping,whipping_006,45
whipping,whipping_007,42
whipping,whipping_008,34
whipping,whipping_009,38
whipping,whipping_010,40
whipping,whipping_011,27
whipping,whipping_012,76
whipping,whipping_013,24
whipping,whipping_014,45
whipping,whipping_015,55
whipping,whipping_016,39
whipping,whipping_017,45
whipping,whipping_018,24
whipping,whipping_019,27
whistle_one_hand,whistle_one_hand_000,61
whistle_one_hand,whistle_one_hand_001,40
whistle_one_hand,whistle_one_hand_002,49
whistle_one_hand,whistle_one_hand_003,49
whistle_one_hand,whistle_one_hand_004,48
whistle_one_hand,whistle_one_hand_005,33
whistle_one_hand,whistle_one_hand_006,89
whistle_one_hand,whistle_one_hand_007,53
whistle_one_hand,whistle_one_hand_008,42
whistle_one_hand,whistle_one_hand_009,55
whistle_one_hand,whistle_one_hand_010,21
whistle_one_hand,whistle_one_hand_011,43
whistle_one_hand,whistle_one_hand_012,33
whistle_one_hand,whistle_one_hand_013,33
whistle_one_hand,whistle_one_hand_014,39
whistle_one_hand,whistle_one_hand_015,35
whistle_one_hand,whistle_one_hand_016,25
whistle_one_hand,whistle_one_hand_017,18
whistle_one_hand,whistle_one_hand_018,61
whistle_one_hand,whistle_one_hand_019,36
whistle_two_hands,whistle_two_hands_000,29
whistle_two_hands,whistle_two_hands_001,45
whistle_two_hands,whistle_two_hands_002,61
whistle_two_hands,whistle_two_hands_003,52
whistle_two_hands,whistle_two_hands_004,32
whistle_two_hands,whistle_two_hands_005,20
whistle_two_hands,whistle_two_hands_006,28
whistle_two_hands,whistle_two_hands_007,30
whistle_two_hands,whistle_two_hands_008,38
whistle_two_hands,whistle_two_hands_009,31
whistle_two_hands,whistle_two_hands_010,44
